index,step,contribution_count,usage_event_count,active_creator_count,active_investor_count,active_user_count,total_fee_distributed,cumulative_fee_distributed,creator_wealth_gini,investor_mean_roi,mean_creator_satisfaction,mean_investor_satisfaction,mean_user_satisfaction,creator_churned_count,investor_churned_count,user_churned_count,core_research_contribution_count,funding_contribution_count,supporting_contribution_count,total_reward_core_research,total_reward_funding,total_reward_supporting,total_income_creators,total_income_investors,total_income_users,role_income_share_creators,role_income_share_investors,role_income_share_users,treasury_balance,total_funding_invested,total_wealth,new_creators_this_step,new_investors_this_step,new_users_this_step,locked_funding_positions,honor_seal_honest_contribution_count,honor_seal_fake_contribution_count,honor_seal_dishonored_contribution_count,honor_seal_sealed_usage_share,honor_seal_dishonored_usage_share,run_id,rep,scenario_name,creator_base_contribution_probability,user_usage_probability,gas_fee_share_rate,funding_split_fraction,tracing_accuracy,default_derivative_split,supporting_derivative_split,core_research_base_royalty_share,funding_base_royalty_share,supporting_base_royalty_share,aspiration_income_per_step,satisfaction_logistic_k,satisfaction_churn_threshold,satisfaction_churn_window,mean_creator_satisfaction_over_run,mean_investor_satisfaction_over_run,mean_user_satisfaction_over_run,tracing_true_links,tracing_detected_true_links,tracing_false_positive_links,tracing_missed_true_links
239,240,2175,0,30,0,0,0.0,2.0519999999999667,0.5337502116894925,-0.9995174338936327,0.5,0.18253350916197406,0.18242552380635635,0,6,60,1478,43,654,276.6132044600354,0.42812643210405976,165.7201251521945,442.3333296122299,0.42812643210405976,0.0,0.9990330539701242,0.0009669460298757153,0.0,0.0,888.8963718867593,1342.7614560443333,0,0,0,0,0,0,0,0.0,0.0,0,0,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18253216680446382,0.18242552380635635,2131,736,74,1395
239,240,2161,0,30,0,0,0.0,2.084999999999968,0.5718582917075474,-0.9995413778459485,0.5,0.1825281493885134,0.18242552380635635,0,6,60,1357,39,765,269.77640817914653,0.40574389852376924,178.08340117411166,447.85980935325813,0.40574389852376924,0.0,0.9990948581804235,0.0009051418195764663,0.0,0.0,884.5339087159472,1348.2655532517817,0,0,0,0,0,0,0,0.0,0.0,1,1,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18252724559877506,0.18242552380635635,2121,766,86,1355
239,240,2191,0,30,0,0,0.0,2.3369999999999775,0.5755734178707996,-0.9993064107036366,0.5,0.1825807466414119,0.18242552380635635,0,6,60,1437,38,716,281.3289661465422,0.6123057264639468,162.22373859381577,443.55270474035797,0.6123057264639468,0.0,0.9986214453817053,0.0013785546182946901,0.0,0.0,883.4940051268769,1344.1650104668217,0,0,0,0,0,0,0,0.0,0.0,2,2,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18257929332294515,0.18242552380635635,2152,720,64,1432
239,240,2104,0,30,0,0,0.0,2.14199999999997,0.5388693279216432,-0.9995043103729516,0.5,0.18253644599335514,0.18242552380635635,0,6,60,1400,41,663,295.2086384268346,0.44126345660349486,155.13670396112155,450.34534238795607,0.44126345660349486,0.0,0.9990211256260004,0.0009788743739995937,0.0,0.0,890.988248180943,1350.7866058445593,0,0,0,0,0,0,0,0.0,0.0,3,3,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.1825351377709195,0.18242552380635635,2062,704,55,1358
239,240,2126,0,30,0,0,0.0,2.2829999999999755,0.5740687268004943,-0.9995712842945875,0.5,0.18252145756571425,0.18242552380635635,0,6,60,1577,36,513,453.82190988285896,0.3817710676776681,78.87200570377125,532.6939155866302,0.3817710676776681,0.0,0.9992838332768961,0.0007161667231040709,0.0,0.0,892.4747690640961,1433.075686654307,0,0,0,0,0,0,0,0.0,0.0,4,4,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18252000142286662,0.18242552380635635,2089,742,70,1347
239,240,2125,0,30,0,0,0.0,2.2079999999999727,0.5997501989329703,-0.9994224106846149,0.5,0.1825547777038161,0.18242552380635635,0,6,60,1601,36,488,339.81594958855834,0.5109024158857394,106.78653649524306,446.6024860838014,0.5109024158857394,0.0,0.9988573314308478,0.0011426685691522226,0.0,0.0,884.3570688172076,1347.1133884996868,0,0,0,0,0,0,0,0.0,0.0,5,5,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.1825537758612371,0.18242552380635635,2088,715,61,1373
239,240,2178,0,30,0,0,0.0,2.291999999999976,0.5705161581821558,-0.999501514158454,0.5,0.18253707157379342,0.18242552380635635,0,6,60,1293,38,847,295.5887312886607,0.44159213226178257,217.8952505057398,513.4839817944005,0.44159213226178257,0.0,0.9991407469200495,0.0008592530799504408,0.0,0.0,885.6870867364722,1413.9255739266619,0,0,0,0,0,0,0,0.0,0.0,6,6,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18253581755106846,0.18242552380635635,2139,738,55,1401
239,240,2220,0,30,0,0,0.0,2.2079999999999727,0.5780987102236357,-0.9994490455430824,0.5,0.1825488162285245,0.18242552380635635,0,6,60,1591,38,591,349.3555595191984,0.490027470775939,113.07422769194118,462.42978721113957,0.490027470775939,0.0,0.998941442005215,0.0010585579947850145,0.0,0.0,889.5446935383957,1362.9198146819149,0,0,0,0,0,0,0,0.0,0.0,7,7,low_tracing_accuracy,0.3,0.6,0.003,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18254740143631049,0.18242552380635635,2181,795,57,1386
239,240,2164,0,30,0,0,0.0,2.0759999999999676,0.590073880210235,-0.9993804020544373,0.5,0.1825641826317116,0.18242552380635635,0,6,60,1270,46,848,215.10661465576058,0.5500664448403132,169.68394579539174,384.79056045115226,0.5500664448403132,0.0,0.9985725189444176,0.0014274810555824986,0.0,0.0,889.2136459355116,1285.3406268959925,0,0,0,0,0,0,0,0.0,0.0,8,0,low_tracing_accuracy,0.3,0.6,0.003,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18256243805956968,0.18242552380635635,2117,738,78,1379
239,240,2256,0,30,0,0,0.0,2.0189999999999655,0.5774293834046396,-0.9994568347584557,0.5,0.1825470724836725,0.18242552380635635,0,6,60,1851,39,366,348.85401778190885,0.48238533925836985,75.66356821596162,424.51758599787047,0.48238533925836985,0.0,0.9988649755957849,0.001135024404215125,0.0,0.0,887.8979959874898,1324.999971337128,0,0,0,0,0,0,0,0.0,0.0,9,1,low_tracing_accuracy,0.3,0.6,0.003,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18254615387127557,0.18242552380635635,2216,772,71,1444
239,240,2205,0,30,0,0,0.0,2.159999999999971,0.6447426867952617,-0.9994106616236812,0.5,0.18255740950051377,0.18242552380635635,0,6,60,1236,41,928,244.49621010695319,0.5244947044649556,189.93554127806098,434.43175138501414,0.5244947044649556,0.0,0.9987941437577217,0.001205856242278348,0.0,0.0,889.89900425755,1334.9562460894788,0,0,0,0,0,0,0,0.0,0.0,10,2,low_tracing_accuracy,0.3,0.6,0.003,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18255703193812242,0.18242552380635635,2163,717,65,1446
239,240,2212,0,30,0,0,0.0,2.1449999999999703,0.6174347757279761,-0.9995692937536463,0.5,0.1825219039228431,0.18242552380635635,0,6,60,1392,38,782,303.9823143250081,0.382425262038593,188.60205507978085,492.58436940478884,0.382425262038593,0.0,0.9992242372789083,0.0007757627210917033,0.0,0.0,885.9288098475337,1392.9667946668267,0,0,0,0,0,0,0,0.0,0.0,11,3,low_tracing_accuracy,0.3,0.6,0.003,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18252131417909181,0.18242552380635635,2173,748,77,1425
239,240,2149,0,30,0,0,0.0,2.1749999999999714,0.6371416104641854,-0.9994843154478711,0.5,0.18254092238770578,0.18242552380635635,0,6,60,1606,35,508,399.6818366497572,0.45931767266793244,86.48904171157227,486.17087836132947,0.45931767266793244,0.0,0.9990561258294053,0.0009438741705947142,0.0,0.0,890.879421274875,1386.630196033997,0,0,0,0,0,0,0,0.0,0.0,12,4,low_tracing_accuracy,0.3,0.6,0.003,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18253974472880205,0.18242552380635635,2113,705,58,1408
239,240,2207,0,30,0,0,0.0,2.2109999999999728,0.48824912351358263,-0.9995229638357596,0.5,0.18253227207186729,0.18242552380635635,0,6,60,1509,39,659,291.66562165229607,0.42102628824014326,212.1066059707023,503.77222762299823,0.42102628824014326,0.0,0.9991649505720791,0.0008350494279208734,0.0,0.0,883.472277419394,1404.1932539112386,0,0,0,0,0,0,0,0.0,0.0,13,5,low_tracing_accuracy,0.3,0.6,0.003,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18253090969805968,0.18242552380635635,2167,771,69,1396
239,240,2239,0,30,0,0,0.0,2.1509999999999705,0.6003512264889197,-0.9993755261635208,0.5,0.18256527289023014,0.18242552380635635,0,6,60,1393,38,808,258.52522761105945,0.5570075250513227,156.59664518130043,415.12187279236,0.5570075250513227,0.0,0.9986600052313795,0.0013399947686204147,0.0,0.0,891.8631072007832,1315.6788803174109,0,0,0,0,0,0,0,0.0,0.0,14,6,low_tracing_accuracy,0.3,0.6,0.003,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18256349942873834,0.18242552380635635,2200,751,65,1449
239,240,2189,0,30,0,0,0.0,2.0699999999999674,0.5999294045769392,-0.9995192373801368,0.5,0.18253310767043573,0.18242552380635635,0,6,60,1414,33,742,272.4070405641627,0.4271992074551363,202.79050465004437,475.1975452142072,0.4271992074551363,0.0,0.9991018145870972,0.0008981854129027512,0.0,0.0,889.0165333150107,1375.6247444216617,0,0,0,0,0,0,0,0.0,0.0,15,7,low_tracing_accuracy,0.3,0.6,0.003,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18253217211402048,0.18242552380635635,2155,708,73,1447
239,240,2225,0,30,0,0,0.0,3.5499999999999465,0.5688701482550862,-0.9991773671559375,0.5,0.18260964086332374,0.18242552380635635,0,6,60,1473,37,715,330.34674780573164,0.7368747848215442,158.9007102513699,489.24745805710154,0.7368747848215442,0.0,0.9984961258239673,0.0015038741760326282,0.0,0.0,895.6056048000416,1389.984332841922,0,0,0,0,0,0,0,0.0,0.0,16,0,low_tracing_accuracy,0.3,0.6,0.005,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18260790680369818,0.18242552380635635,2187,793,88,1394
239,240,2168,0,30,0,0,0.0,3.5099999999999474,0.590216082920775,-0.999209085725818,0.5,0.18260253496672962,0.18242552380635635,0,6,60,1564,37,567,319.6711300458227,0.703598901310116,154.810961546609,474.48209159243163,0.703598901310116,0.0,0.9985193179942371,0.0014806820057629293,0.0,0.0,890.5288276911151,1375.1856904937408,0,0,0,0,0,0,0,0.0,0.0,17,1,low_tracing_accuracy,0.3,0.6,0.005,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18260109017761547,0.18242552380635635,2130,778,81,1352
239,240,2206,0,30,0,0,0.0,3.6999999999999433,0.5938511710250343,-0.999143274089934,0.5,0.18261727525241725,0.18242552380635635,0,6,60,1423,38,745,340.934051687041,0.75919692817486,140.36006636900953,481.2941180560506,0.75919692817486,0.0,0.9984250768440422,0.001574923155957767,0.0,0.0,886.6345660416106,1382.0533149842252,0,0,0,0,0,0,0,0.0,0.0,18,2,low_tracing_accuracy,0.3,0.6,0.005,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18261536206894255,0.18242552380635635,2167,734,67,1433
239,240,2229,0,30,0,0,0.0,3.5449999999999466,0.46808035030570694,-0.9990800324878899,0.5,0.18263143346127683,0.18242552380635635,0,6,60,1359,44,826,257.0380197196018,0.8211556342238289,183.52930903130564,440.56732875090745,0.8211556342238289,0.0,0.9981396079343399,0.0018603920656600857,0.0,0.0,892.0033853423386,1341.3884843851306,0,0,0,0,0,0,0,0.0,0.0,19,3,low_tracing_accuracy,0.3,0.6,0.005,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18262979801586685,0.18242552380635635,2184,757,76,1427
239,240,2203,0,30,0,0,0.0,3.484999999999948,0.6346468500102751,-0.9991723703844363,0.5,0.18261075543881553,0.18242552380635635,0,6,60,1454,39,710,274.9055221150016,0.7373610030488935,159.50575499156707,434.4112771065686,0.7373610030488935,0.0,0.9983054962408888,0.0016945037591112632,0.0,0.0,889.9424274796683,1335.1486381096167,0,0,0,0,0,0,0,0.0,0.0,20,4,low_tracing_accuracy,0.3,0.6,0.005,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.1826088169171841,0.18242552380635635,2163,745,68,1418
239,240,2212,0,30,0,0,0.0,3.569999999999946,0.6690719393985307,-0.998891641726928,0.5,0.18267362156212627,0.18242552380635635,0,6,60,1520,39,653,241.97385945522285,0.9863914926163427,147.80214489365946,389.77600434888234,0.9863914926163427,0.0,0.9974757256503861,0.0025242743496138344,0.0,0.0,889.1303010201958,1290.762395841499,0,0,0,0,0,0,0,0.0,0.0,21,5,low_tracing_accuracy,0.3,0.6,0.005,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.1826707325902854,0.18242552380635635,2172,754,70,1418
239,240,2196,0,30,0,0,0.0,3.4599999999999485,0.6571452436885628,-0.9990748857200723,0.5,0.18263258321867623,0.18242552380635635,0,6,60,1503,39,654,300.36980715209495,0.8246945911281098,104.03916983445193,404.4089769865469,0.8246945911281098,0.0,0.9979648912492455,0.0020351087507545205,0.0,0.0,891.0754060427977,1305.2336715776748,0,0,0,0,0,0,0,0.0,0.0,22,6,low_tracing_accuracy,0.3,0.6,0.005,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18263024445889772,0.18242552380635635,2156,774,66,1382
239,240,2180,0,30,0,0,0.0,3.529999999999947,0.6048381673516021,-0.9990407651004287,0.5,0.18264022784182876,0.18242552380635635,0,6,60,1665,40,475,345.13620069612256,0.8528305662237441,70.25247392338828,415.3886746195108,0.8528305662237441,0.0,0.9979511159853143,0.0020488840146856463,0.0,0.0,888.6715475513283,1316.241505185735,0,0,0,0,0,0,0,0.0,0.0,23,7,low_tracing_accuracy,0.3,0.6,0.005,0.01,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18263775186408573,0.18242552380635635,2139,739,66,1400
239,240,2203,0,30,0,0,0.0,3.4999999999999476,0.5561773718248926,-0.9990417228673006,0.5,0.182640010737649,0.18242552380635635,0,6,60,1519,44,640,296.54416828309206,0.8531920529795226,133.70768651197545,430.2518547950677,0.8531920529795226,0.0,0.9980209184299338,0.0019790815700662617,0.0,0.0,890.6006218597884,1331.1050468480464,0,0,0,0,0,0,0,0.0,0.0,24,0,low_tracing_accuracy,0.3,0.6,0.005,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18263795986261497,0.18242552380635635,2158,751,68,1407
239,240,2162,0,30,0,0,0.0,3.6399999999999446,0.5776022649174999,-0.9989900879074662,0.5,0.1826515721493305,0.18242552380635635,0,6,60,1717,41,404,306.66562039260884,0.8994763522226368,114.64108640364717,421.30670679625604,0.8994763522226368,0.0,0.9978695803422039,0.002130419657796236,0.0,0.0,891.0104618916466,1322.2061831484782,0,0,0,0,0,0,0,0.0,0.0,25,1,low_tracing_accuracy,0.3,0.6,0.005,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18264971585791495,0.18242552380635635,2120,733,51,1387
239,240,2171,0,30,0,0,0.0,3.3549999999999507,0.5840148373409226,-0.9991853117800247,0.5,0.18260785745212318,0.18242552380635635,0,6,60,1624,39,508,325.07489508211125,0.721821907630564,93.57552664681006,418.6504217289214,0.721821907630564,0.0,0.9982788038107354,0.001721196189264565,0.0,0.0,886.2549863378952,1319.372243636552,0,0,0,0,0,0,0,0.0,0.0,26,2,low_tracing_accuracy,0.3,0.6,0.005,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18260577875116102,0.18242552380635635,2131,744,73,1387
239,240,2167,0,30,0,0,0.0,3.5399999999999467,0.4319027268961948,-0.9990735513809694,0.5,0.18263288102951236,0.18242552380635635,0,6,60,1207,36,924,267.83847652777376,0.8258576589618082,187.54647632189048,455.3849528496642,0.8258576589618082,0.0,0.998189745530052,0.0018102544699479296,0.0,0.0,891.028434313023,1356.2108105086259,0,0,0,0,0,0,0,0.0,0.0,27,3,low_tracing_accuracy,0.3,0.6,0.005,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18262947001540958,0.18242552380635635,2130,719,76,1411
239,240,2244,0,30,0,0,0.0,3.5549999999999464,0.645634697658553,-0.9989135811154886,0.5,0.18266870731532223,0.18242552380635635,0,6,60,1865,41,338,322.3401682407087,0.9717017009499288,73.7802176592382,396.12038589994694,0.9717017009499288,0.0,0.9975529562756572,0.002447043724342731,0.0,0.0,893.6242429162013,1297.092087600897,0,0,0,0,0,0,0,0.0,0.0,28,4,low_tracing_accuracy,0.3,0.6,0.005,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18266612745415098,0.18242552380635635,2202,772,66,1430
239,240,2268,0,30,0,0,0.0,3.724999999999943,0.5674327206596252,-0.9991410006019258,0.5,0.18261778070342635,0.18242552380635635,0,6,60,1685,46,537,348.19744822870297,0.7616800993910683,114.26826105340622,462.4657092821093,0.7616800993910683,0.0,0.9983557101396615,0.001644289860338485,0.0,0.0,887.6186637460963,1363.2273893815,0,0,0,0,0,0,0,0.0,0.0,29,5,low_tracing_accuracy,0.3,0.6,0.005,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18261713977175514,0.18242552380635635,2221,761,95,1460
239,240,2168,0,30,0,0,0.0,3.6099999999999453,0.5185498695940762,-0.9991302860217903,0.5,0.18262017865784186,0.18242552380635635,0,6,60,1483,41,644,304.56167120381326,0.7720484837437527,149.82665934589016,454.38833054970354,0.7720484837437527,0.0,0.9983037880287753,0.0016962119712248043,0.0,0.0,886.8421102679246,1355.1603790334466,0,0,0,0,0,0,0,0.0,0.0,30,6,low_tracing_accuracy,0.3,0.6,0.005,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.1826188457018609,0.18242552380635635,2126,768,58,1358
239,240,2216,0,30,0,0,0.0,3.7049999999999432,0.5689912296267627,-0.9991083769826962,0.5,0.18262508588152992,0.18242552380635635,0,6,60,1370,39,807,296.5655989908425,0.7926911913319489,172.55983396438137,469.12543295522386,0.7926911913319489,0.0,0.9983131291376097,0.0016868708623903345,0.0,0.0,888.0791276852599,1369.9181241465558,0,0,0,0,0,0,0,0.0,0.0,31,7,low_tracing_accuracy,0.3,0.6,0.005,0.02,0.35,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.5,0.18262265869158542,0.18242552380635635,2176,790,76,1386
