index,step,contribution_count,usage_event_count,active_creator_count,active_investor_count,active_user_count,total_fee_distributed,cumulative_fee_distributed,creator_wealth_gini,investor_mean_roi,mean_creator_satisfaction,mean_investor_satisfaction,mean_user_satisfaction,creator_churned_count,investor_churned_count,user_churned_count,core_research_contribution_count,funding_contribution_count,supporting_contribution_count,total_reward_core_research,total_reward_funding,total_reward_supporting,total_income_creators,total_income_investors,total_income_users,role_income_share_creators,role_income_share_investors,role_income_share_users,run_id,rep,scenario_name,creator_base_contribution_probability,user_usage_probability,gas_fee_share_rate,funding_split_fraction,tracing_accuracy,default_derivative_split,supporting_derivative_split,core_research_base_royalty_share,funding_base_royalty_share,supporting_base_royalty_share,aspiration_income_per_step,satisfaction_logistic_k,satisfaction_churn_threshold,satisfaction_churn_window,mean_creator_satisfaction_over_run,mean_investor_satisfaction_over_run,mean_user_satisfaction_over_run
239,240,440,0,0,0,0,0.0,2.1569999999999707,0.4173564505958465,0.0012463718750000017,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,350,90,0,1.035265312499994,1.1217346875000012,0.0,1.035265312499994,1.1217346875000012,0.0,0.47995610222531665,0.5200438977746946,0.0,0,0,high_funding_share,0.3,0.6,0.003,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18422607463915436,0.19346694783187407,0.18242552380635635
239,240,431,0,0,0,0,0.0,2.1299999999999697,0.39102699910934047,0.001312516666666668,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,341,90,0,0.9487349999999946,1.1812649999999965,0.0,0.9487349999999946,1.1812649999999965,0.0,0.44541549295775024,0.5545845070422597,0.0,1,1,high_funding_share,0.3,0.6,0.003,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18406712610223855,0.194070756472057,0.18242552380635635
239,240,434,0,0,0,0,0.0,2.219999999999973,0.3445694284335641,0.0011239020833333348,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,344,90,0,1.2084881249999917,1.0115118749999998,0.0,1.2084881249999917,1.0115118749999998,0.0,0.5443640202702731,0.4556359797297352,0.0,2,2,high_funding_share,0.3,0.6,0.003,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18452936464945172,0.1921869478819716,0.18242552380635635
239,240,446,0,0,0,0,0.0,2.213999999999973,0.3554211797171438,0.0012520833333333344,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,356,90,0,1.087124999999995,1.126875000000003,0.0,1.087124999999995,1.126875000000003,0.0,0.49102303523035606,0.5089769647696553,0.0,3,3,high_funding_share,0.3,0.6,0.003,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.1843083524386613,0.1935842306311842,0.18242552380635635
239,240,408,0,0,0,0,0.0,2.243999999999974,0.33302836791676294,0.0012831835937500017,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,318,90,0,1.0891347656249928,1.1548652343750012,0.0,1.0891347656249928,1.1548652343750012,0.0,0.48535417362968153,0.5146458263703274,0.0,4,4,high_funding_share,0.3,0.6,0.003,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18430898767613094,0.1939116004604375,0.18242552380635635
239,240,437,0,0,0,0,0.0,2.1269999999999696,0.38584144272774723,0.0012952562500000014,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,347,90,0,0.9612693749999935,1.1657306250000037,0.0,0.9612693749999935,1.1657306250000037,0.0,0.45193670662905844,0.5480632933709546,0.0,5,5,high_funding_share,0.3,0.6,0.003,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18408613428482729,0.19402569221347113,0.18242552380635635
239,240,453,0,0,0,0,0.0,2.2079999999999727,0.34977085998272894,0.001193565625000002,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,363,90,0,1.1337909374999937,1.0742090625000023,0.0,1.1337909374999937,1.0742090625000023,0.0,0.5134922724184817,0.48650772758152877,0.0,6,6,high_funding_share,0.3,0.6,0.003,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.1843938084790544,0.1929100662147894,0.18242552380635635
239,240,455,0,0,0,0,0.0,2.195999999999972,0.3739498141743889,0.0012297479166666684,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,365,90,0,1.089226874999994,1.1067731250000001,0.0,1.089226874999994,1.1067731250000001,0.0,0.49600495218579593,0.5039950478142141,0.0,7,7,high_funding_share,0.3,0.6,0.003,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.1843121327047904,0.19329094372103606,0.18242552380635635
239,240,450,0,0,0,0,0.0,2.081999999999968,0.33063807113360855,0.0011012656250000005,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.0908609374999916,0.9911390625000025,0.0,1.0908609374999916,0.9911390625000025,0.0,0.5239485770893412,0.4760514229106714,0.0,8,0,high_funding_share,0.3,0.6,0.003,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.1843023415836864,0.1920083547042229,0.18242552380635635
239,240,431,0,0,0,0,0.0,2.13599999999997,0.3819751953848596,0.001192437500000001,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,341,90,0,1.0628062499999946,1.0731937499999984,0.0,1.0628062499999946,1.0731937499999984,0.0,0.49756846910112806,0.5024315308988827,0.0,9,1,high_funding_share,0.3,0.6,0.003,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.1842652823815341,0.19294473645221727,0.18242552380635635
239,240,414,0,0,0,0,0.0,2.1269999999999696,0.35014824773024444,0.001232062500000001,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,324,90,0,1.0181437499999937,1.1088562500000019,0.0,1.0181437499999937,1.1088562500000019,0.0,0.47867595204513785,0.5213240479548743,0.0,10,2,high_funding_share,0.3,0.6,0.003,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18418813984435883,0.193296662808937,0.18242552380635635
239,240,433,0,0,0,0,0.0,2.090999999999968,0.40701629634364256,0.0010195729166666669,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,343,90,0,1.1733843749999984,0.9176156250000034,0.0,1.1733843749999984,0.9176156250000034,0.0,0.5611594332855171,0.43884056671449895,0.0,11,3,high_funding_share,0.3,0.6,0.003,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18446621905391833,0.19119920395330786,0.18242552380635635
239,240,411,0,0,0,0,0.0,2.0999999999999686,0.3590640278805588,0.0012353958333333347,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,321,90,0,0.9881437499999934,1.1118562500000007,0.0,0.9881437499999934,1.1118562500000007,0.0,0.47054464285714676,0.5294553571428654,0.0,12,4,high_funding_share,0.3,0.6,0.003,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18411751379961067,0.1933712596647532,0.18242552380635635
239,240,409,0,0,0,0,0.0,2.114999999999969,0.3925275754118023,0.0014005833333333342,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,319,90,0,0.8544749999999945,1.2605250000000072,0.0,0.8544749999999945,1.2605250000000072,0.0,0.4040070921985849,0.5959929078014305,0.0,13,5,high_funding_share,0.3,0.6,0.003,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18389659245636747,0.19508784793829104,0.18242552380635635
239,240,406,0,0,0,0,0.0,2.2019999999999724,0.3477550048253315,0.0014059148763020852,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,316,90,0,0.9366766113281202,1.265323388671874,0.0,0.9366766113281202,1.265323388671874,0.0,0.4253753911571898,0.5746246088428201,0.0,14,6,high_funding_share,0.3,0.6,0.003,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.1840291388718457,0.19518964173388362,0.18242552380635635
239,240,407,0,0,0,0,0.0,2.0429999999999664,0.40317682123828447,0.001169540364583334,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,317,90,0,0.9904136718749957,1.0525863281250016,0.0,0.9904136718749957,1.0525863281250016,0.0,0.48478398035977094,0.5152160196402442,0.0,15,7,high_funding_share,0.3,0.6,0.003,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18413782494934433,0.19267751398729668,0.18242552380635635
239,240,441,0,0,0,0,0.0,3.4199999999999493,0.37550015139063064,0.0017931423611111117,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,351,90,0,1.8061718749999878,1.6138281249999944,0.0,1.8061718749999878,1.6138281249999944,0.0,0.528120431286554,0.47187956871345565,0.0,16,0,high_funding_share,0.3,0.6,0.005,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18572471635902937,0.19938419978149022,0.18242552380635635
239,240,446,0,0,0,0,0.0,3.474999999999948,0.3573923733655604,0.001890863281250001,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,356,90,0,1.7732230468749888,1.701776953124998,0.0,1.7732230468749888,1.701776953124998,0.0,0.510280013489213,0.4897199865107981,0.0,17,1,high_funding_share,0.3,0.6,0.005,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.1856711292913952,0.20039813937296788,0.18242552380635635
239,240,423,0,0,0,0,0.0,3.6549999999999443,0.36815363323872696,0.002052298611111112,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,333,90,0,1.8079312499999902,1.8470687499999943,0.0,1.8079312499999902,1.8470687499999943,0.0,0.4946460328317422,0.5053539671682687,0.0,18,2,high_funding_share,0.3,0.6,0.005,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18574912485608555,0.20203405127816343,0.18242552380635635
239,240,431,0,0,0,0,0.0,3.524999999999947,0.3730321342633678,0.002091515625,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,341,90,0,1.6426359374999895,1.8823640624999973,0.0,1.6426359374999895,1.8823640624999973,0.0,0.46599601063830187,0.5340039893617093,0.0,19,3,high_funding_share,0.3,0.6,0.005,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18539374860784624,0.2025734434807503,0.18242552380635635
239,240,428,0,0,0,0,0.0,3.6549999999999443,0.3124603394692804,0.0022455729166666652,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,338,90,0,1.6339843749999892,2.021015624999999,0.0,1.6339843749999892,2.021015624999999,0.0,0.4470545485636153,0.5529454514363967,0.0,20,4,high_funding_share,0.3,0.6,0.005,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18539644581706183,0.20426436370401965,0.18242552380635635
239,240,431,0,0,0,0,0.0,3.6399999999999446,0.3768582164446741,0.002178451388888889,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,341,90,0,1.6793937499999878,1.9606062499999932,0.0,1.6793937499999878,1.9606062499999932,0.0,0.461371909340663,0.538628090659347,0.0,21,5,high_funding_share,0.3,0.6,0.005,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18548536079309566,0.20354649985575493,0.18242552380635635
239,240,450,0,0,0,0,0.0,3.6399999999999446,0.3439464384315707,0.002005448784722224,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,360,90,0,1.8350960937499894,1.8049039062499925,0.0,1.8350960937499894,1.8049039062499925,0.0,0.504147278502752,0.49585272149725823,0.0,22,6,high_funding_share,0.3,0.6,0.005,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18578987141671355,0.20165052551144497,0.18242552380635635
239,240,465,0,0,0,0,0.0,3.614999999999945,0.33356937222819516,0.0018446788194444452,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,375,90,0,1.954789062499985,1.6602109374999972,0.0,1.954789062499985,1.6602109374999972,0.0,0.5407438623789805,0.4592561376210297,0.0,23,7,high_funding_share,0.3,0.6,0.005,0.03,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18600361887414968,0.1999484553368064,0.18242552380635635
239,240,419,0,0,0,0,0.0,3.5449999999999466,0.41841918515754717,0.0023568402777777724,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,329,90,0,1.4238437499999899,2.1211562499999856,0.0,1.4238437499999899,2.1211562499999856,0.0,0.4016484485190441,0.5983515514809641,0.0,24,0,high_funding_share,0.3,0.6,0.005,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18501599255016207,0.20544051542496683,0.18242552380635635
239,240,420,0,0,0,0,0.0,3.5099999999999474,0.3573962982183012,0.002227256944444441,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,330,90,0,1.505468749999988,2.0045312499999834,0.0,1.505468749999988,2.0045312499999834,0.0,0.4289084757834788,0.5710915242165281,0.0,25,1,high_funding_share,0.3,0.6,0.005,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18511213283612343,0.20405780483106786,0.18242552380635635
239,240,443,0,0,0,0,0.0,3.6549999999999443,0.4551774883778208,0.0021814236111111075,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,353,90,0,1.691718749999985,1.9632812499999825,0.0,1.691718749999985,1.9632812499999825,0.0,0.4628505471956254,0.537149452804381,0.0,26,2,high_funding_share,0.3,0.6,0.005,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18555175932964918,0.20355608585838597,0.18242552380635635
239,240,414,0,0,0,0,0.0,3.624999999999945,0.3666139703729723,0.0024463888888888864,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,324,90,0,1.4232499999999906,2.2017499999999774,0.0,1.4232499999999906,2.2017499999999774,0.0,0.39262068965517577,0.6073793103448306,0.0,27,3,high_funding_share,0.3,0.6,0.005,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18502011381451008,0.20632158157775507,0.18242552380635635
239,240,442,0,0,0,0,0.0,3.5399999999999467,0.3861241704877434,0.0018395312499999963,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,352,90,0,1.8844218749999866,1.6555781249999908,0.0,1.8844218749999866,1.6555781249999908,0.0,0.5323225635593263,0.4676774364406824,0.0,28,4,high_funding_share,0.3,0.6,0.005,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18590607213253782,0.199924780930324,0.18242552380635635
239,240,436,0,0,0,0,0.0,3.659999999999944,0.400744667197932,0.00212772569444444,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,346,90,0,1.7450468749999881,1.9149531249999858,0.0,1.7450468749999881,1.9149531249999858,0.0,0.4767887636612062,0.523211236338802,0.0,29,5,high_funding_share,0.3,0.6,0.005,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18561590768885636,0.2030370949483059,0.18242552380635635
239,240,397,0,0,0,0,0.0,3.5899999999999457,0.4077204033951438,0.002423472222222216,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,307,90,0,1.408874999999988,2.1811249999999838,0.0,1.408874999999988,2.1811249999999838,0.0,0.39244428969359596,0.6075557103064113,0.0,30,6,high_funding_share,0.3,0.6,0.005,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.18497512849166486,0.2061133929087235,0.18242552380635635
239,240,471,0,0,0,0,0.0,3.5399999999999467,0.37350265461328735,0.0019168402777777751,0.18242552380635635,0.18242552380635635,0.18242552380635635,30,6,60,381,90,0,1.8148437499999834,1.7251562499999908,0.0,1.8148437499999834,1.7251562499999908,0.0,0.5126677259887036,0.4873322740113042,0.0,31,7,high_funding_share,0.3,0.6,0.005,0.05,0.8,0.5,0.25,1.0,1.0,1.0,0.02,1.5,0.2,20,0.1857557666427936,0.20076610647677812,0.18242552380635635
